Date,Description,Unit,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-2 (Steam flow),3231423,3232088,3232717,3233360,3234027,3234673,3235326,3236050,3236742,3237441,3238170,3238866,3239435,3240164,3240774,3241350,3241974,3242597,3243264,3243968,3244647,3245365,3246063,3246754,3247443,3248038,3248611,3249239,,,,,-4488.087500000001,3212891,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-3 (Steam flow),3309726,3310384,3311035,3311660,3312318,3312989,3313646,3314325,3315026,3315703,3316400,3317111,3317787,3318483,3319108,3319669,3320279,3320907,3321570,3322253,3322938,3323627,3324335,3325027,3325703,3326299,3326877,3327466,,,,,-4596.841666666666,3294507,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-4 (Steam flow),3277870,3278530,3279155,3279802,3280475,3281114,3281799,3282494,3283188,3283916,3284630,3285363,3286081,3286768,3287412,3288003,3288556,3289139,3289783,3290439,3291172,3291859,3292566,3293287,3293934,3294551,3295134,3295734,,,,,-4552.597222222222,3259688,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-1 (Steam flow),3381431,3382141,3382812,3383486,3384160,3384854,3385540,3386227,3386873,3387552,3388255,3388973,3389711,3390435,3391172,3391900,3392619,3393351,3394071,3394805,3395543,3396287,3397027,3397756,3398469,3399109,3399743,3400381,,,,,-4696.4319444444445,3360335,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-2 (Steam flow),3187079,3187779,3188429,3189062,3189713,3190380,3191066,3191712,3192345,3192924,3193586,3194265,3194971,3195681,3196380,3197096,3197813,3198520,3199239,3199946,3200661,3201397,3202110,3202818,3203504,3204127,3204697,3205284,,,,,-4426.498611111111,3167173,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-1 (Steam flow),3116490,3117038,3117590,3118179,3118728,3119210,3119721,3120268,3120886,3121531,3122241,3122944,3123630,3124319,3125022,3125702,3126395,3127109,3127808,3128534,3129226,3129915,3130632,3131306,3131961,3132542,3133142,3133697,,,,,-4328.458333333333,3096184,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-2 (Steam flow),3218740,3219267,3219794,3220356,3220914,3221402,3221898,3222428,3223017,3223546,3224321,3224991,3225630,3226325,3227030,3227694,3228395,3229088,3229779,3230497,3231120,3231782,3232443,3233090,3233756,3234306,3234876,3235403,,,,,-4470.472222222222,3199332,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-3 (Steam flow),3095971,3096485,3096999,3097566,3098110,3098593,3099082,3099608,3100199,3100828,3101510,3102171,3102773,3103456,3104133,3104819,3105491,3106178,3106862,3107529,3108187,3108866,3109553,3110224,3110871,3111423,3111979,3112505,,,,,-4299.959722222223,3076524,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-4 (Steam flow),3074654,3075204,3075752,3076328,3076897,3077393,3077891,3078418,3079012,3079629,3080314,3080859,3081439,3082137,3082813,3083483,3084174,3084858,3085533,3086225,3086893,3087587,3088263,3088925,3089576,3090125,3090687,3091251,,,,,-4270.352777777777,3054894,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 hotwell make up,1282255,1282501,1282717,1282992,1283222,1283423,1283497,1283701,1283882,1284093,1284315,1284506,1284780,1285015,1285273,1285580,1285857,1286104,1286350,1286565,1286786,1287071,1287331,1287583,1287834,1287973,1287985,1288605,,,,,-1780.9097222222224,1276763,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Unit-2 hotwell make up,1441247,1441276,1441287,1441299,1441324,1441372,1441381,1441401,1441426,1441474,1441487,1441563,1441657,1441658,1441677,1441679,1441689,1441710,1441715,1441716,1441721,1441763,1442029,1442167,1442211,1442401,1442475,1442497,,,,,-2001.7319444444445,1439033,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Unit-3 hotwell make up,250227,250233,250236,250239,250243,250254,250257,250263,250267,250271,250275,250278,250281,250284,250287,250289,250294,250303,250314,250334,250348,250360,250367,250373,250382,250433,250439,250447,,,,,-347.53749999999997,249946,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Boiler fill pump flow,2219388,2220241,2221041,2221874,2222667,2223490,2224305,2225122,2225900,2226643,2227312,2227888,2228469,2229003,2229604,2230377,2231085,2231882,2232622,2233315,2234089,2234796,2235367,2235852,2236475,2236954,2237384,2237848,,,,,-3082.4833333333336,2198103,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 condensate flow,683161,686060,688793.25,691631,694506,697302,700117,702985,705929,708926,711972,715010,718069,721139.18,724190,433,2970,5469,8022,10566,13062,15680,18315,20918,23324,25116,26807,28537.861,,,,,-948.8347222222222,596855,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 DM water flow,22879,23020,23129.36,23283,23411,23522,23557,23666,23762,23878,23995,24090,24244,24374,24522,24693,24849,24984,25122,25140,25362,25524,25669,25809,25949,26022,26022,26030.074,,,,,-31.77638888888889,20053,
Oct-24,"BTG steam flow & DM make up
(Totalizer)",Excess return to DM tank,361367,362169,362868,363639,364354,365109,365771,366500,367184,367864,368458,368960,369498,369972,370536,371247,371918,372650,373338,373994,374716,375437,376059,376571,377182,377725,378038,378387,,,,,-501.89861111111117,342112,
Oct-24,"TG steam flow &
DM make up (TPH)",TG-1 (TPH),3796,3802,3716,3814,3818,3754,3782,3844,3868,3974,3984,3944,3960,3924,3884,3886,3909,3911,3942,3932,3906,3958,3964,3936,3846,3394,3272,3396,,,,,159.39880952380952,3870,
Oct-24,"TG steam flow &
DM make up (TPH)",TG-2 (TPH),3640,3492,3312,3392,3486,3364,3278,3516,3434,3552,3866,3856,3869,3931,3814,3610,3636,3756,3874,3906,3910,3950,3950,3916,3706,3158,3188,3252,,,,,151.21130952380952,3870,
Oct-24,"TG steam flow &
DM make up (TPH)",TG-3 (TPH),2598,2628,2599,2588,2557,2582,2596,2606,2708,2650,2746,2683,2380,2716,2698,2651,2718,2739,2660,2796,2763,2782,2721,2679,2722,2555,2611,2565,,,,,110.56101190476191,2654,
Oct-24,"TG steam flow &
DM make up (TPH)",Unit-1 HW make up (TPH),205,246,216,275,230,201,74,204,181,211,222,191,274,235,258,307,277,247,246,215,221,285,260,252,251,139,12,620,,,,,9.754464285714286,72,
Oct-24,"TG steam flow &
DM make up (TPH)",Unit-2 HW make up (TPH),72,29,11,12,25,48,9,20,25,48,13,76,94,1,19,2,10,21,5,1,5,42,266,138,44,190,74,22,,,,,1.9672619047619049,83,
Oct-24,"TG steam flow &
DM make up (TPH)",Unit-3 HW make up (TPH),12,6,3,3,4,11,3,6,4,4,4,3,3,3,3,2,5,9,11,20,14,12,7,6,9,51,6,8,,,,,0.3452380952380953,9,
Oct-24,"TG steam flow &
DM make up (TPH)",Boiler fill pump flow (TPH),752,853,800,833,793,823,815,817,778,743,669,576,581,534,601,773,708,797,740,693,774,707,571,485,623,479,430,464,,,,,28.58928571428571,678,
Oct-24,"TG steam flow &
DM make up (TPH)",Unit-1 condensate flow (TPH),2867,2899,2733.25,2837.75,2875,2796,2815,2868,2944,2997,3046,3038,3059,3070.180000000051,3050.819999999949,-723757,2537,2499,2553,2544,2496,2618,2635,2603,2406,1792,1691,1730.8610000000008,,,,,-969.875206845238,2931.439999999944,
Oct-24,"TG steam flow &
DM make up (TPH)",Unit-1 DM water flow (TPH),112,141,109.36000000000058,153.63999999999942,128,111,35,109,96,116,117,95,154,130,148,171,156,135,138,18,222,162,145,140,140,73,0,8.074000000000524,,,,,4.855764880952382,37.004000000000815,
Oct-24,"TG steam flow &
DM make up (TPH)",Excess return to DM tank (TPH),1206,802,699,771,715,755,662,729,684,680,594,502,538,474,564,711,671,732,688,656,722,721,622,512,611,543,313,349,,,,,27.12202380952381,570,
Oct-24,"TG steam flow &
DM make up (TPH)",(Hotwell make up+Boiler Fill p/p make up) - (excess return),-165,332,331,352,337,328,239,318,304,326,314,344,414,299,317,373,329,342,314,273,292,325,482,369,316,316,209,765,,,,,13.53422619047619,272,
Oct-24,Raw water totalizer readings,Raw water intake at reservior (old meter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-24,Raw water totalizer readings,Raw water intake at reservior (new meter),17950812,17952498,17954152,17957974,17959826,17969104,17965450,17967970,17971622,17976046,17979074,17983162,17987844,17991296,17997302,18000086,18003888,18008178,18011586,18012652,18020082,18023224,18026466,18029062,18031888,18033588,18035064,18038966,18041618,,,,,17892570,16012053
Oct-24,Raw water totalizer readings,Raw water inlet flow (HDA billing meter),23162634,23169326,23174720,23180220,23185788,23191288,23196250,23201332,23209544,23218973,23225918,23234353,23242593,23247579,23260744,23267189,23274649,23282979,23290339,23292641,23298851,23311022,23317811,23324152,23328729,23331192,23332714,23333864,23338187,,,,,22975668,20325959
Oct-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - old meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - new meter,12173853,12175081,12176387,12178073,12180447,12182990,12184389,12186168,12187446,12189081,12190779,12192749,12194446,12196311,12198101,12199799,12201588,12203208,12204879,12208618,12209883,12211617,12213276,12214957,12216616,12217728,12219330,12220782,12222457,,,,,12142504,10789170
Oct-24,Raw water totalizer readings,TPC Cons-2 (Direct forebay make up),18043236,18047286,18050958,18054102,18056262,18058238,18061702,18064788,18068712,18072336,18075968,18079412,18083194,18086432,18090396,18093834,18097220,18100724,18104222,18105072,18109608,18113158,18116950,18120498,18123946,18127138,18129848,18132744,18136048,,,,,17927392,16514611
Oct-24,Raw water totalizer readings,TSL Cons - New meter (EM type) Local reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-24,Raw water totalizer readings,TSL Cons - New meter (EM type) DCS reading,1713892,1715193,1716452,1717503,1718088,1718913,1720885,1723100,1724259,1726542,1728333,1730693,1732798,1735151,1737395,1738932,1741115,1743000,1744070,1744745,1746878,1748453,1750763,1752660,1753998,1754460,1755075,1755868,1756828,,,,,1677720,1407021
Oct-24,Raw water totalizer readings,Forebay make up through RWP,7057690,7058667,7059691,7061001,7062970,7065014,7066104,7067510,7068562,7069804,7071172,7072704,7074022,7075539,7076930,7078282,7079738,7081076,7082464,7085524,7086437,7087876,7089183,7090526,7091810,7092730,7093980,7095097,7096412,,,,,7032448,6460440
Oct-24,Raw water totalizer readings,TPC fire water cons,1582060,1582061,1582063,1582064,1582065,1582066,1582068,1582069,1582070,1582071,1582072,1582073,1582074,1582075,1582076,1582078,1582080,1582081,1582082,1582084,1582085,1582086,1582092,1582094,1582095,1582098,1582099,1582100,1582102,,,,,1581948,1581310
Oct-24,Raw water totalizer readings,TSL fire water cons,1540566,1541128,1541141,1541212,1541247,1541281,1542312,1543179,1543577,1544683,1545239,1546334,1547226,1548230,1549067,1549365,1550193,1550750,1550805,1550926,1551849,1552258,1553191,1553952,1554398,1554408,1554414,1554414,1554414,,,,,1525472,1317347
Oct-24,Raw water totalizer readings,DM plant make up,2225335,2225513,2225811,2226184,2226432,2226850,2227187,2227546,2227696,2228052,2228278,2228666,2229014,2229257,2229611,2229886,2230092,2230237,2230360,2230635,2231037,2231178,2231467,2231688,2231991,2232094,2232359,2232648,2232892,,,,,2218249,2109178
Oct-24,Raw water totalizer readings,CW blow down,4052950,4053043,4053128,4053237,4053345,4053451,4053525,4053671,4053804,4053906,4054022,4054126,4054224,4054321,4054471,4054588,4054707,4054762,4054895,4054991,4055065,4055174,4055299,4055409,4055500,4055519,4055519,4055519,4056092,,,,,4049864,3590006
Oct-24,Raw water totalizer readings,Service Water Cons,86625,86673,86721,86777,86833,86885,86937,86994,87041,87114,87156,87201,87244,87279,87338,87402,87456,87508,87578,87631,87678,87736,87790,87876,87967,88015,88069,88110,88154,,,,,84961,73571
Oct-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (old meter),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Oct-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (new meter),1604,1686,1654,3822,1852,9278,-3654,2520,3652,4424,3028,4088,4682,3452,6006,2784,3802,4290,3408,1066,7430,3142,3242,2596,2826,1700,1476,3902,2652,,,,,1238,2298
Oct-24,"Raw water consumption
(M3/day)",Raw water inlet flow (HDA billing meter),6672,6692,5394,5500,5568,5500,4962,5082,8212,9429,6945,8435,8240,4986,13165,6445,7460,8330,7360,2302,6210,12171,6789,6341,4577,2463,1522,1150,4323,,,,,9127,3923
Oct-24,"Raw water consumption
(M3/day)",Raw Water taken with PHE,0,0,0,0,122,47,0,0,0,0,0,0,0,0,0,0,0,0,105,283,0,0,0,0,0,79,81,46,116,,,,,0,
Oct-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - old meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Oct-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - new meter,1028,1228,1306,1686,2374,2543,1399,1779,1278,1635,1698,1970,1697,1865,1790,1698,1789,1620,1671,3739,1265,1734,1659,1681,1659,1112,1602,1452,1675,,,,,846,4776
Oct-24,"Raw water consumption
(M3/day)",TPC Cons-2 (Direct forebay make up),4304,4050,3672,3144,2160,1976,3464,3086,3924,3624,3632,3444,3782,3238,3964,3438,3386,3504,3498,850,4536,3550,3792,3548,3448,3192,2710,2896,3304,,,,,7386,2556
Oct-24,"Raw water consumption
(M3/day)",Gap between billing meter - (TPC cons + TSL cons),-764,-956,-68,1466,-1556,5754,-5152,524,-636,-1381,-285,-903,224,1704,-3195,-223,-272,-536,-454,-386,5756,-5479,245,-197,1697,2429,2664,5648,1633,,,,,-503,
Oct-24,"Raw water consumption
(M3/day)",TSL Cons - new meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Oct-24,"Raw water consumption
(M3/day)",TSL Cons - DCS meter,2477,1301,1259,1051,585,825,1972,2215,1159,2283,1791,2360,2105,2353,2244,1537,2183,1885,1070,675,2133,1575,2310,1897,1338,462,615,793,960,,,,,1384,440
Oct-24,"Raw water consumption
(M3/day)",Forebay make up through RWP,824,977,1024,1310,1969,2044,1090,1406,1052,1242,1368,1532,1318,1517,1391,1352,1456,1338,1388,3060,913,1439,1307,1343,1284,920,1250,1117,1315,,,,,658,2318
Oct-24,"Raw water consumption
(M3/day)",TPC fire water cons (EM),0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,6,2,1,3,1,1,2,,,,,2,0
Oct-24,"Raw water consumption
(M3/day)",TSL fire water cons (EM),1322,562,13,71,35,34,1031,867,398,1106,556,1095,892,1004,837,298,828,557,55,121,923,409,933,761,446,10,6,0,0,,,,,2,334
Oct-24,"Raw water consumption
(M3/day)",DM plant make up,198,178,298,373,248,418,337,359,150,356,226,388,348,243,354,275,206,145,123,275,402,141,289,221,303,103,265,289,244,,,,,303,15
Oct-24,"Raw water consumption
(M3/day)",CW blow down,113,93,85,109,108,106,74,146,133,102,116,104,98,97,150,117,119,55,133,96,74,109,125,110,91,19,0,0,573,,,,,90,388
Oct-24,"Raw water consumption
(M3/day)",Service Water Cons,56,48,48,56,56,52,52,57,47,73,42,45,43,35,59,64,54,52,70,53,47,58,54,86,91,48,54,41,44,,,,,78,16
Oct-24,Raw water analysis,Total TPC raw water cons,4010,4716,4965,4759,4499,4485,3832,3998,4804,4153,4774,4319,4587,4099,4917,4838,4347,4567,5114,4468,4878,4875,4518,4468,4661,4294,4306,4348,4979,,,,4537.172413793103,8230,6998
Oct-24,Raw water analysis,Total TPC raw water cons (MTD),362176,366892,371857,376616,381115,385600,389432,393430,398234,402387,407161,411480,416067,420166,425083,429921,434268,438835,443949,448417,453295,458170,462688,467156,471817,476111,480417,484765,489744,,,,,221847,241747
Oct-24,Raw water analysis,Total TPC raw water cons %,0.5836712328767123,0.7364176570458404,0.7969996808171083,0.8113968734241049,0.8788825942566908,0.8392589820359282,0.6195844945528249,0.6114962813563595,0.7670207990423462,0.6064336314016955,0.6900831902812624,0.6082322258759496,0.6451154529307283,0.5982046678635548,0.6494880546075086,0.7340579710144928,0.6263804442238491,0.671288194911832,0.8196826414489502,0.8487841945288754,0.6568990681486472,0.7211132977228001,0.624261383385471,0.6579150579150579,0.7383780612993107,0.9009651699538397,0.8739598132737975,0.8457498541139856,0.8383566256945614,,,,,0.8575978629405117,0.8633233268585555
Oct-24,Raw water analysis,Total TPC raw water cons % (MTD),1,0.6503427406904218,0.6912596286566632,0.7164179104477612,0.7412234915143019,0.7547014483805408,0.7318935101037101,0.7144319719185345,0.7201577035238917,0.7061664190193165,0.7045961451685683,0.6947582885719578,0.6903373440614158,0.6828771902620562,0.6802561308875275,0.6833790399919242,0.679760188445873,0.6792917640404281,0.6855214401035554,0.6914132931134953,0.6894270281446256,0.6908194655498313,0.6874505181301571,0.6861633209375894,0.6880868259267663,0.6934303109463217,0.6979963962854019,0.7017955386615985,0.7057349219687292,,,,,1,0.8605432814197754
Oct-24,Raw water analysis,Total TSL raw water cons,3799,1863,1272,1122,620,859,3003,3082,1557,3389,2347,3455,2997,3357,3081,1835,3011,2442,1125,796,3056,1984,3243,2658,1784,472,621,793,960,,,,2089.0689655172414,1386,774
Oct-24,Raw water analysis,Total TSL raw water cons (MTD),3799,5662,6934,8056,8676,9535,12538,15620,17177,20566,22913,26368,29365,32722,35803,37638,40649,43091,44216,45012,48068,50052,53295,55953,57737,58209,58830,59623,60583,,,,33403.10344827586,0,28878
Oct-24,Raw water analysis,Total TSL raw water cons %,0.41632876712328765,0.2635823429541596,0.2030003191828918,0.18860312657589512,0.12111740574330924,0.16074101796407186,0.38041550544717506,0.38850371864364047,0.23297920095765376,0.3935663685983045,0.30991680971873764,0.39176777412405034,0.35488454706927175,0.40179533213644525,0.3505119453924915,0.26594202898550723,0.3736195557761509,0.328711805088168,0.18031735855104986,0.15121580547112462,0.3431009318513529,0.27888670227719986,0.375738616614529,0.3420849420849421,0.2616219387006892,0.0990348300461603,0.12604018672620257,0.1542501458860144,0.16164337430543863,,,,0.27585939324123854,0.14240213705948834,0.13667667314144447
Oct-24,Raw water analysis,Total TSL raw water cons % (MTD),0.41632876712328765,0.3496572593095782,0.30874037134333676,0.2835820895522388,0.2587765084856981,0.24529855161945924,0.26810648989628993,0.2855680280814655,0.27984229647610825,0.2938335809806835,0.2954038548314317,0.30524171142804224,0.30966265593858416,0.3171228097379439,0.31974386911247255,0.31662096000807577,0.320239811554127,0.32070823595957193,0.3144785598964446,0.30858670688650464,0.31057297185537436,0.30918053445016863,0.3125494818698429,0.3138366790624106,0.3119131740732337,0.30656968905367826,0.3020036037145981,0.2982044613384015,0.2942650780312708,,,,0.3060909928162182,0,0.13945671858022457
Oct-24,Raw water analysis,Total raw water cons per day (TPC+TSL),9125,7068,6266,5949,5119,5344,7894,7933,6683,8611,7573,8819,8445,8355,8790,6900,8059,7429,6239,5264,8907,7114,8631,7770,6819,4766,4927,5141,5939,,,,7099.275862068966,9733,5663
Oct-24,Raw water analysis,Total raw water cons per day (TPC+TSL) - MTD,5326,16193,22459,28408,33527,38871,46765,54698,61381,69992,77565,86384,94829,103184,111974,118874,126933,134362,140601,145865,154772,161886,170517,178287,185106,189872,194799,199940,205879,,,,,7134,207075
Oct-24,Raw water analysis,Gap between billing meter - (total intake at reservoir + forebay),764,956,68,-1466,1556,-5754,5152,-524,636,1381,285,903,-224,-1704,3195,223,272,536,454,386,-5756,5479,-245,197,-1697,-2429,-2664,-5648,-1633,,,,-251.75862068965517,503,-931
Oct-24,Raw water analysis,Gap between billing meter - (TPC cons + TSL cons),-2453,-376,-872,-449,449,156,-2932,-2851,1529,818,-628,-384,-205,-3369,4375,-455,-599,901,1121,-2962,-2697,5057,-1842,-1429,-2242,-2303,-3405,-3991,-1616,,,,-815.6551724137931,-606,-1740
Oct-24,Raw water analysis,TPC make up (DM plant + RW to Forebay +Direct Forbay + TPC Fire water),5326,5205,4994,4827,4499,4485,4891,4851,5126,5222,5226,5364,5448,4998,5709,5065,5048,4987,5114,4468,5851,5130,5388,5112,5035,4294,4306,4348,4979,,,,5010.206896551724,8347,4889
Oct-24,Raw water analysis,TPC make up MTD,5326,10531,15525,20352,24851,29336,34227,39078,44204,49426,54652,60016,65464,70462,76171,81236,86284,91271,96385,100853,106704,111834,117222,122334,127369,131663,135969,140317,145296,,,,,7134,178197
Oct-24,Raw water analysis,Gap between TPC cons - Total make up,-1316,-489,-29,-68,0,0,-1059,-853,-322,-1069,-452,-1045,-861,-899,-792,-227,-701,-420,0,0,-973,-255,-870,-644,-374,0,0,0,0,,,,-473.0344827586207,-117,2109
Oct-24,Raw water analysis,CT evaporation loss,5015,4934,4611,4345,4021,3914,4480,4346,4843,4764,4884,4872,5002,4658,5205,4673,4723,4787,4753,3814,5375,4880,4974,4781,4641,4093,3960,4013,4046,,,,4600.241379310345,7954,4486
Oct-24,Raw water analysis,Reservoir level down,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,1 ft,2 ft,3 ft,4 ft,5 ft,6 ft,7 ft,2 ft,1.5 ft,1.5 ft,1.5 ft,1.5 ft,1.5 ft,1.5 ft,1.5 ft,,,,2.5 ft,2.0 ft,1.0 ft
Oct-24,Raw water analysis,Specific Raw water consumption,1.434191702432046,1.7408637873754154,1.8080844865258558,1.7665181885671863,1.6990181268882179,1.6285403050108933,1.4057226705796038,1.4644688644688644,1.7526450200656698,1.516800584368152,1.7519266055045875,1.5808931185944364,1.8245823389021476,1.6703341483292586,1.9404104183109707,1.9167987321711568,1.6848837209302325,1.744461420932009,1.956388676358072,1.7786624203821657,2.0564924114671164,2.1103896103896105,1.8584944467297408,1.7184615384615385,1.762192816635161,1.5886052534221233,1.6236802413273004,1.6589088134299887,1.895317853064332,0,0,,1.6898221280421242,3.8618847768027478,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",TG-1 (Steam Totalizer),19413034,19416914,19420730,19424516,19428352,19432180,19435992,19439826,19443634,19447542,19451498,19455332,19458898,19461408,19463544,19465880,19468778,19471926,19475304,19478960,19482690,19486526,19490342,19494238,19498102,19501878,19505664,19509464,19513268,19517084,,,-26962.54722222222,19409156,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",TG-2 (Steam Totalizer),18403458,18407296,18410742,18414246,18417832,18421540,18425208,18428762,18432334,18435962,18439918,18443680,18446834,18449321,18451478,18453778,18456572,18459760,18463034,18466374,18470042,18473852,18477668,18481418,18485246,18488832,18492250,18495718,18499200,18502914,,,-25560.358333333334,18399596,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",TG-3 (Steam Totalizer),11730630,11733308,11735810,11738334,11740770,11743297,11745853,11748337,11750930,11753399,11756079,11758752,11761556,11763244,11765405,11767554,11769861,11772254,11774686,11777167,11779706,11782236,11784825,11787403,11790059,11792748,11795320,11797903,11800492,11803111,,,-16292.541666666666,11727882,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-1 (Steam flow),3385928,3386627,3387329,3387913,3388483,3389132,3389802,3390502,3391203,3391881,3392589,3393281,3393959,3394590,3395107,3395585,3396094,3396650,3397238,3397868,3398523,3399188,3399855,3400519,3401188,3401845,3402482,3403123,3403753,3404392,,,-4702.677777777778,3385243,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-2 (Steam flow),3383675,3384335,3385014,3385606,3386167,3386808,3387455,3388122,3388819,3389481,3390156,3390842,3391500,3392118,3392642,3393099,3393610,3394184,3394770,3395401,3396064,3396722,3397399,3398081,3398751,3399431,3400079,3400730,3401371,3402023,,,-4699.548611111111,3382990,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-3 (Steam flow),3401329,3401998,3402677,3403261,3403842,3404471,3405107,3405779,3406465,3407132,3407819,3408502,3409172,3409823,3410364,3410840,3411327,3411897,3412480,3413082,3413732,3414401,3415067,3415738,3416420,3417099,3417752,3418388,3419008,3419644,,,-4724.0680555555555,3400646,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-4 (Steam flow),3387342,3387994,3388650,3389189,3389768,3390399,3391019,3391502,3392041,3392682,3393343,3394004,3394650,3395220,3395724,3396194,3396708,3397275,3397854,3398463,3399102,3399745,3400410,3401068,3401711,3402353,3402973,3403575,3404179,3404801,,,-4704.641666666666,3386681,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-3 (Steam flow),3297335,3298019,3298687,3299402,3300094,3300770,3301461,3302131,3302796,3303481,3304130,3304806,3305469,3305978,3306439,3306898,3307408,3307954,3308544,3309125,3309759,3310431,3311102,3311793,3312454,3313108,3313762,3314395,3315038,3315710,,,-4579.631944444444,3296666,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-4 (Steam flow),3242938,3243635,3243900,3243902,3243903,3243904,3244356,3245081,3245784,3246491,3247197,3247896,3248587,3249089,3249588,3250081,3250623,3251192,3251790,3252403,3253045,3253719,3254415,3255110,3255819,3256493,3257147,3257829,3258492,3259194,,,-4504.080555555555,3242241,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-1 (Steam flow),3167432,3168097,3168771,3169451,3170121,3170808,3171495,3172176,3172857,3173523,3174198,3174782,3175160,3175463,3175734,3176042,3176461,3176937,3177429,3177927,3178463,3179036,3179622,3180213,3180826,3181415,3181977,3182556,3183162,3183752,,,-4399.211111111111,3166763,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-2 (Steam flow),3213592,3214299,3214994,3215707,3216424,3217123,3217835,3218547,3219248,3219967,3220657,3221279,3221685,3222003,3222304,3222626,3223055,3223539,3224034,3224567,3225132,3225722,3226361,3227012,3227681,3228313,3228907,3229509,3230131,3230776,,,-4463.322222222222,3212891,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-3 (Steam flow),3295185,3295853,3296532,3297212,3297895,3298574,3298581,3298581,3298582,3298652,3299335,3299944,3300314,3300568,3300842,3301128,3301502,3301946,3302426,3302943,3303502,3304100,3304715,3305355,3305984,3306595,3307199,3307809,3308451,3309102,,,-4576.645833333333,3294507,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-4 (Steam flow),3260373,3261056,3261744,3262441,3263132,3263828,3264548,3265257,3265955,3266646,3267336,3267917,3268272,3268595,3268896,3269248,3269674,3270140,3270633,3271131,3271672,3272276,3272887,3273526,3274176,3274787,3275376,3275986,3276625,3277241,,,-4528.295833333334,3259688,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-1 (Steam flow),3361055,3361768,3362500,3363227,3363955,3364679,3365389,3366127,3366834,3367544,3368277,3368984,3369666,3370152,3370663,3371195,3371786,3372414,3373057,3373723,3374412,3375115,3375828,3376536,3377237,3377930,3378608,3379294,3379999,3380710,,,-4668.131944444444,3360335,
